f1,f2,f3,m1,m2,m3,m4,m5,zone
28.201679771583553,177.01256855653952,581.493564406105,0.008338190698872929,0.06786163278934684,0.6001715555338554,0.36850804099714557,0.7066266348076272,1
29.956414330305332,181.5026221145832,490.21352052797397,0.008527967777983203,0.06939831386488905,0.5915683689734682,0.3719349939607373,0.7119145825840238,1
30.58695356481835,175.47281884626622,532.8190623197959,0.009665529971436989,0.07401746433653343,0.5985386808661993,0.37692200496446393,0.7029290449142642,0
31.328097969952232,190.11836679110664,442.22493972479333,0.008455674046331343,0.0688165701897213,0.5867637535284584,0.3714223153371011,0.7162028640396286,1
26.86251639316611,179.434830426441,446.3286983697093,-0.008190066571716881,-0.07146254399034292,-0.5995087936760993,-0.374845127400629,-0.7034958168923349,0
25.74639923430652,172.37891957423255,511.231493696756,0.008612044321812158,0.07007465402275867,0.5971490603505996,0.37248327006214127,0.7068837166057793,2
30.18185137284499,187.68108900097494,570.7546641787028,0.008424147587609778,0.06855633386185944,0.5992459833724417,0.3697645322281869,0.7066876997252103,1
27.869369153389123,186.13060770866122,487.7741677626247,0.008228974615458871,0.06697536379400662,0.600689013467955,0.36958367991596874,0.7057104202575617,1
25.7912712333208,154.01047850821325,514.5670562930037,0.00842089052251832,0.06852827130181884,0.5989507049677771,0.3710529183812869,0.706265353400919,1
27.31760332191832,193.01863290588318,480.01547430566325,0.008417730717731744,0.06850447502757212,0.5993151218215043,0.3696707634256357,0.7066832318197056,1
30.27511699882737,172.48839193270726,477.6622119327197,0.008575264588675812,0.06977824423463512,0.5946924682246828,0.3717882750566061,0.7093460426590351,1
26.866458196789665,171.6541684353145,571.2072571561367,0.00861110525663761,0.07006701906084348,0.5970841504984907,0.37244278405218323,0.7069606435560192,2
29.6179345707477,181.2031358009711,515.1034584831605,0.008433894741730901,0.06863510620361614,0.599140949697138,0.3699069564326349,0.706694458443435,1
27.35205201411482,178.63126366348928,484.91048892974226,0.008437364769995551,0.06934829478395925,0.5984915341905661,0.3723513174682646,0.7058909297959318,0
28.832347132254597,171.20485524278917,529.5450144886353,0.008598474822103332,0.06996460197858267,0.5962202494307034,0.37190400590557976,0.7079829413629147,2
28.737588146466194,174.41862713293102,538.9914555002675,-0.00853908119501741,-0.06948656070206527,-0.5922731036829112,-0.37108169101774535,-0.7117651657810778,1
25.188299330470823,180.57326054405124,488.5151561987291,0.008287240514773333,0.06744982573453076,0.6007196019464592,0.3677628425473166,0.7065891975765246,1
30.142984972715105,180.8039326867883,581.6714687093184,0.008610272919791113,0.07006025184033544,0.5970266178665786,0.3724068994123043,0.7070288135155621,2
29.21887510443302,180.83410416855398,514.6786196022756,0.008291492366124165,0.06748126855189375,0.6001230086316282,0.37006254307752234,0.7058920726788829,1
34.8493484911282,186.16125994266628,530.6468358655058,0.008481730440189862,0.06902625771506722,0.5884958731684237,0.3716085908404626,0.7146629264708596,1
29.942449154979712,197.3158450125292,519.643020721147,0.00861197163592906,0.07007406305861887,0.5971440361765905,0.3724801363503718,0.7068896715288305,2
27.01066634211404,163.53250514107282,531.4722495699801,0.008298509286145641,0.06753804854604374,0.6000594652985416,0.37011627504561573,0.7059124080183082,1
26.659002155428947,191.44517843045077,531.7045682649402,0.008611535764668336,0.07007051925713255,0.5971139079780272,0.3724613445877117,0.7069253789969148,2
28.873623128694554,198.2287553492354,502.54411908980865,-0.008314341561725148,-0.06883427898630734,-0.5993894195288804,-0.37223212096424185,-0.7052434229683564,0
31.017365508012176,159.97121022906347,569.4075472913612,0.008282834074781652,0.06741120619364914,0.6002014114353174,0.3699962381371449,0.7058669658049036,1
24.775011505092014,189.9759719773802,497.40061205846285,0.00829585344330785,0.06751655786647782,0.6000835162646733,0.3700959383235921,0.7059047125308878,1
31.159146052387396,177.3278271809113,471.6496605238192,0.00859899148919045,0.06996916251615667,0.5962677996340094,0.372053859667042,0.7078636946959707,2
23.649503182550845,189.13241746773753,443.6123908635421,-0.007915217224543818,-0.07235576380601198,-0.6009888575862038,-0.3763454787556164,-0.7013404782684175,0
29.271067849523423,170.47509168870042,539.584553128309,-0.008227011507582942,-0.06846937643277398,-0.600026361382802,-0.37214725680182803,-0.7047829777123952,0
28.899356493038812,195.9230320533553,435.8324831856721,-0.008334828555648805,-0.0689198800644548,-0.5992399450779852,-0.3722519993471462,-0.7053513436365133,0
26.11935867128525,164.84335339946745,518.4314024943362,0.010210567318493007,0.0760529024338137,0.5992088754371512,0.37919051999794473,0.7009101037133509,0
29.481626075653946,168.9486185501286,540.0925071061887,0.008341144505327917,0.06788550638935778,0.6001397697006795,0.36855123373678045,0.7066287768448962,1
32.59145126989127,182.41343091539002,461.4568804765103,0.008595520660180492,0.06994110091071204,0.5960331104232977,0.3719374350423321,0.708125296202048,2
28.136856411859526,182.60018443471995,462.4817094569119,0.008611999868721479,0.07007429260201087,0.5971459876744054,0.37248135355185846,0.7068873585198161,2
30.712647732168705,164.96007388724715,505.7967817139676,0.008610515461287587,0.07006222379656428,0.5970433827767637,0.3724173561347214,0.7070089502632015,2
32.83368100910955,178.78238121304037,532.0378805363251,0.0085666864302687,0.06970909530363918,0.5941189570397423,0.3716209966473199,0.709920948875588,1
30.45536074309127,196.65690025773085,530.1898165115762,0.008293200888380096,0.06749509372947231,0.6001075370078015,0.3700756263435862,0.7058970250357394,1
30.557092504136094,183.03828791993644,469.4913551502964,0.008336501776848955,0.06784798235315928,0.6001897293322711,0.36848334385404724,0.7066254086394892,1
25.128418339751757,161.20597530750166,439.0981383714496,0.008585551683295419,0.06986050128026336,0.5953590124006445,0.3716029692241517,0.7088756437347015,2
28.77891895570892,165.07407640851213,435.9747982869197,0.010893488097155866,0.07860093969809107,0.6000312357193283,0.38202298294056725,0.6983725229861074,0
27.558574958160936,199.0465999038347,535.7452174678682,-0.008119551379602765,-0.06802033900871111,-0.6008096239007427,-0.3720425453354849,-0.7042154831122899,0
29.107219843455702,180.23878990649678,494.0295661392546,0.008448776480141439,0.06875537255059747,0.5989805560144962,0.37012438429657113,0.7067047124415304,1
26.129518076202917,185.46703503979333,487.9020611927651,0.008470261901743402,0.06892900315171381,0.5987489232922839,0.3704382470726888,0.7067193779357344,1
27.750047721844716,170.0616127662104,465.4036871186537,0.008565162716895133,0.06969565285140722,0.5939802291805472,0.37091858829882257,0.7104055476685711,2
31.346605030957978,180.8512394053832,540.4795035539848,0.008595887106425375,0.06994406362879764,0.5960578888185233,0.3719497276120464,0.7080976853474905,2
26.09436813324634,170.85032308525476,586.7409166058959,0.008490530319694363,0.06909279527196599,0.5985303401625053,0.3707342803231171,0.7067330626443429,1
31.66867657362145,165.49370736880434,540.9406456360109,-0.008244972317301083,-0.06710817461822753,-0.6011739353658456,-0.3671443868891193,-0.706557437115661,1
29.778081902121315,190.8246904835742,568.9350106685281,0.008610337783005306,0.07006077920364283,0.5970311013373569,0.37240969587223033,0.7070235015591042,2
31.90197697743023,185.36680245781645,489.41637582166794,0.008288599390796706,0.06745785884831786,0.6001492057183103,0.3700403892729244,0.7058836855900291,1
27.171399087457484,178.15612868862394,525.0157903217972,0.008583381107687561,0.0698436708460628,0.5952350820578696,0.37194641656574995,0.7088012750432705,1
31.877100978735353,169.43164021257562,518.6259809259284,0.008585489965523689,0.06986000228661211,0.595354838984965,0.3716008982353938,0.7088802843713465,2
28.285301669710208,191.73801220324071,533.9090106089216,0.008598367223020547,0.06996411534059534,0.5962255885021217,0.3720329203552381,0.707910760218375,2
27.743734162393974,188.5586652039969,508.7355213395167,-0.007964773145538348,-0.07219496264932289,-0.6007228489976538,-0.37607556832443295,-0.7017290612183592,0
29.222170181844767,199.65802133170314,543.0303904252419,0.008611706848279159,0.0700719102330306,0.5971257335871132,0.3724687205360868,0.7069113639005359,2
27.252098634688654,196.58226209661413,531.7208943622095,0.00861149115718803,0.07007015658104328,0.5971108246294438,0.37245942142105143,0.7069290331297754,2
30.318014534143117,200.67264386175933,487.05898867311885,-0.008144344157184687,-0.06812394138431185,-0.600628961438147,-0.37206673192756884,-0.7043465027548499,0
25.956224293699382,175.04912932607115,471.42270918199887,0.008600101594113162,0.0699777975149555,0.5963316665554275,0.3719734929896307,0.7078512626843627,2
26.79678453462403,186.3079185614832,487.311523535578,0.008468890589033978,0.06892293150456384,0.5876423929452176,0.37151700921055236,0.7154225585525474,1
27.968121733628195,187.42872640093103,578.0432161913187,-0.008089504858679849,-0.06789478085489904,-0.6010285306369696,-0.37201321096158085,-0.7040566276047874,0
33.748912888421586,182.7613243502957,456.535343683279,0.008313607017761822,0.06766293685061772,0.6004360438439194,0.36814851904429735,0.7066086866814312,1
25.27939834263635,190.67621363422447,506.5102620501884,-0.008197249191510343,-0.07143915627877281,-0.5994699604123417,-0.37480580839470723,-0.7035521477564296,0
28.066176076952196,158.7707997256836,506.4374798112652,-0.008124027909239058,-0.07167746752458233,-0.5998654647149884,-0.37520637086127756,-0.702977911692233,0
32.0029938168959,187.23466788974062,547.4901238168546,0.008604007131800685,0.07000947718462217,0.5965991543244507,0.372140316033255,0.7075349308745338,2
26.932766900244996,194.0223528496596,493.3960124505068,-0.008301959737720526,-0.06878254340501315,-0.599479748451362,-0.37222010141912,-0.7051781806632154,0
30.451763047105647,149.8212620127867,505.8459544762097,0.00855867732177385,0.0696445325084407,0.5935834581435595,0.37146468318124193,0.7104569343046595,1
31.399951706793946,187.50196712538894,500.0800198244102,0.008563199192893556,0.06968177759356904,0.5939085074924976,0.37218012031568,0.7098068499675269,1
25.917830777923733,177.61449969829656,473.23861080722486,0.009307415368413225,0.07267917819973345,0.5980915706664682,0.3754276191951624,0.7042525718224538,0
31.205052402271455,190.2412004533417,566.5397922550935,0.008611755169258448,0.07007230310103836,0.5971290736134656,0.37247080380007036,0.7069074053743353,2
25.893055901118473,166.18759877655512,493.3443824668775,0.010411697865191876,0.07680360507855885,0.5994530732673512,0.3800258674466806,0.7001636635931818,0
26.482746527899508,181.7068440023678,514.850788069353,0.008610616250728313,0.07006304325391847,0.5970503495305154,0.372421701484927,0.7070006956477083,2
29.077471821032702,176.9074813024878,505.1821261242829,0.008562544481634637,0.06967651018917466,0.5938650282845732,0.37217559349125406,0.7098461259666449,1
30.10477858498616,198.9548276346068,470.57622369405044,0.008460576268931949,0.0688560217100841,0.5870896688351238,0.3714574890666315,0.7159136271135198,1
27.866217644015123,195.63610361296472,449.08449332490113,-0.0082471815098338,-0.0685536568559143,-0.5998792836727358,-0.37216687575611845,-0.7048893826261258,0
25.422064996643527,185.07143985932933,478.4447558118565,0.008591721337884526,0.06991038332057514,0.5957762052646514,0.37180997730347937,0.7084114444632162,2
24.34996341352162,158.16510133190093,518.5365644953409,-0.008179592151080967,-0.07149664615657934,-0.5995654100583906,-0.3749024562130001,-0.703413670074428,0
28.836163670255665,155.1456913849209,473.6075927301707,0.008464897994843379,0.06889080114488605,0.5873769770027313,0.3714884485261114,0.7156584538160281,1
30.999662718762476,162.54849242947603,491.21229425857604,0.00835634332859548,0.06800834694277721,0.5999761927003898,0.36877346536792,0.7066397495935008,1
25.480102766980185,180.71651688519404,543.1157207052257,0.010152071408792164,0.07583452931891711,0.5991375392979382,0.3789473912648356,0.7011270521572223,0
30.08054965324585,191.05881068692375,480.63793765425197,0.00860246075028894,0.06999693375695297,0.5964932438704663,0.37207426327929755,0.7076602147610962,2
30.517005349444617,186.74824159317552,529.5884291885092,0.008379536354692983,0.06819367731188067,0.5993254770138379,0.3707365182695135,0.7061464524931765,1
30.001954501744542,189.095866316242,448.4873657686547,-0.008252935383013726,-0.07125775474286895,-0.5991686204952592,-0.3745007797594867,-0.7039888860059605,0
27.274549655227524,193.9477259077737,523.5457058977823,-0.008248054166789698,-0.06713308551945446,-0.6011408190478407,-0.3671894869573809,-0.7065597743811672,1
30.99076267733601,174.8886174149333,494.1367627566728,0.008511366891613515,0.069261175213518,0.5983055580185801,0.37103855991111584,0.706746979155086,1
28.825578066241803,168.8055070925886,477.12335340584923,-0.008595456754314501,-0.06994012094140012,-0.5960135419970566,-0.3717750894796673,-0.7082271091990163,2
27.554420164528157,188.81844071232123,537.9602546445968,-0.008196943799189728,-0.07144015072964743,-0.5994716116948402,-0.3748074802837353,-0.7035497526624727,0
30.279599945215487,184.94822987880832,475.6312304777368,0.008587223560456462,0.06987401854380473,0.5954720660490987,0.3716590689476951,0.7087499108629313,2
27.47424842037626,200.95713482010544,568.7488571244663,0.008399676391243754,0.06919082862271005,0.5987666794236384,0.37231484526208825,0.7056927052765121,0
31.46779145490906,179.11651547282017,459.72663634647563,0.008177050965712529,0.06655516187165944,0.6011589150456496,0.3691857800246297,0.7055589025407338,1
31.095157490483984,188.12098158500618,467.11942508509065,0.008601988849050744,0.06999310594245148,0.5964609236704101,0.37205410626748203,0.7076984382151171,2
28.380941783455413,193.55438029433412,500.44665870271723,0.008611601210267678,0.07007105135501934,0.597118431693547,0.3724641661502529,0.7069200177901551,2
27.25307528249704,197.70575904210176,509.51176927467856,0.008591435007158093,0.06990806832617913,0.5957568437853907,0.3718003710222673,0.7084330006556682,2
28.704147668278246,169.33562499955872,513.0825124414582,0.008376288527702117,0.068169545923936,0.5997614747813794,0.36906505413115703,0.7066540242482569,1
27.441460091737266,179.93125769449975,500.9926835613614,0.008611447783631267,0.0700698039369795,0.5971078265637908,0.3724575514478339,0.7069325861558889,2
25.172011934405916,175.45060252951225,491.83492568311755,0.008506130415796459,0.0692226018626945,0.5901174512164995,0.37178150025487255,0.7132151056831921,1
27.736730512597724,179.62635389567146,458.7836952477948,0.008559394152361904,0.0696511644437309,0.5936558114937464,0.3721537963202872,0.7100350564778309,1
25.99795431418346,174.41450642834644,509.9409589404499,0.008262234024611789,0.07122745017673875,0.5991182553656035,0.37444981201543737,0.7040618156096251,0
27.162131435965858,169.61664140242408,472.4907461101845,-0.008036543090520017,-0.07196188744680355,-0.6003369376722479,-0.37568419593300173,-0.7022918530943735,0
29.593728003818345,179.62549536116182,528.5242658785139,0.010677104909460567,0.07779387252221397,0.5997727520250228,0.3811267083323355,0.6991775103311314,0
30.118695925227243,179.21955652170456,443.6548242789055,0.00860225914293627,0.06999529842445602,0.5964794359253103,0.3720656517324324,0.7076765452205217,2
27.16732273868734,176.26718738520407,493.6260297531804,0.00861199406446238,0.07007424541127613,0.5971455864770715,0.3724811033141502,0.7068878340395325,2
27.735735494459654,190.87752287502113,516.0199751468841,0.008611930227463357,0.07007372639180509,0.5971411739496023,0.37247835110289446,0.7068930639503287,2
28.015065770240867,187.6443143067275,508.4370020015427,-0.008270042328516929,-0.06864917979515682,-0.5997125613840212,-0.3721890985906932,-0.7050099397326258,0
28.157615680717793,182.94074168032216,494.7489632940755,0.00815825793812281,0.06640306980473397,0.6013289470022244,0.3690417247224023,0.705503917819762,1
28.05408104261336,182.91972764422383,504.71833670837384,-0.007997377379804904,-0.07208910770724554,-0.6005476311736173,-0.3758978417292691,-0.7019847275974402,0
28.21189106025382,191.90373734621693,547.9788536847294,-0.007997333287243792,-0.06750960279280807,-0.6016997869990696,-0.37192307017370774,-0.703568825623256,0
27.773333730645497,183.22300881109365,485.43538124744003,0.00860766790816877,0.07003917142780548,0.5968498768304722,0.3722966831372121,0.7072381683502168,2
30.298550612930097,196.84435751794916,534.4884009971067,-0.008024683551511378,-0.07200041746696419,-0.6004007611870591,-0.3757489063397123,-0.7021988533805728,0
31.110313473805828,171.93115159761007,464.0817588261283,0.008580981835127007,0.06982355355927389,0.5950499915341229,0.37144961364252227,0.7092190988821169,2
29.812253142836468,154.10208565893603,530.9010354887492,0.008612051286440232,0.0700747106478298,0.5971495417561935,0.37248357032763807,0.7068831460125543,2
25.023757901149903,150.09241651574447,509.5515992010235,0.008543449045544873,0.069522875889676,0.5925967722791313,0.3720430896595668,0.710989862183248,1
27.84921931189313,167.20197493098803,477.6892974841655,0.008491016085391167,0.06910097990111717,0.5891130293539809,0.37167456734269083,0.7141126044669303,1
28.504289810939394,190.1598385523136,514.9494629467591,-0.008118339951390354,-0.0660800028168559,-0.6016900350325335,-0.36873566655801815,-0.7053868695508305,1
29.9621943145347,171.85951007534516,559.4881554970942,-0.008524289401629786,-0.06936731462573259,-0.5912838805325689,-0.37079209432560817,-0.7127496808556198,1
28.956182882686868,156.09258525356967,500.2334634753761,0.008595091434261773,0.06993763061793047,0.5960040869501322,0.3719230363358998,0.7081576347171658,2
30.972751203411423,193.86584374606593,487.98552596093106,-0.00816754442028066,-0.07153586454840997,-0.5996305096778963,-0.37496838124742027,-0.703319185170979,0
28.29680001787009,166.76488837772195,477.557217733231,0.00968589560695929,0.07409354960878216,0.598563945986308,0.37700689682994937,0.702853705717352,0
29.344275252470567,175.59267408952692,497.6882137684204,0.008610628055583934,0.07006313923170797,0.5970511654979783,0.37242221042614054,0.7069997288290144,2
30.468265622493718,185.332407164384,513.4096646500017,0.008263730448659672,0.06725661847389361,0.6003743821577692,0.36984992673995815,0.7058115123527341,1
32.9429794834687,168.29045478081164,518.1785794381516,0.00832404125083354,0.0677446461592732,0.5998282280724704,0.3703117600318582,0.7059863103797107,1
32.14662840945505,184.33826918973588,492.35647716894084,0.008598936998715064,0.06996835091806826,0.5962519037988397,0.37192374766241104,0.7079455355416154,2
25.848801613432265,189.87534952531163,497.44494095092466,-0.00835295299596238,-0.06899560889293693,-0.5991076913284625,-0.37226957581517117,-0.7054467883853554,0
29.154505388918913,157.20950868440463,461.253485267149,0.008611492226627408,0.07007016527596663,0.5971108985506786,0.3724594675276009,0.7069289455248573,2
28.329866627550693,166.94743751430457,519.5034279992365,0.00858578994239293,0.06986308807865407,0.5953961136745234,0.371993324839845,0.7086394479783433,1
30.221352214069075,185.58173305554863,507.4203075966699,0.008272565260765113,0.07119377577676654,0.5990622816615129,0.3743931732600796,0.7041428445006056,0
30.137871340591246,186.41516054534145,442.88865144551437,0.008373423448913118,0.06814421689322038,0.5993808658465511,0.370689739556568,0.7061288452742016,1
29.698625393655814,202.42543842267463,513.2427473052737,0.0083617358753395,0.06805193034159315,0.5999181463259909,0.36885230645712214,0.7066436229670386,1
28.47293404533757,189.3119551656826,500.60970687282736,0.008611565535468652,0.07007076130510533,0.5971159657865072,0.37246262809827896,0.7069229402290756,2
26.873177707084835,173.29226088095263,474.0026603746817,0.008334832939892022,0.0678344942282927,0.6002076865358932,0.36845894007557145,0.7066241960577584,1
28.63889780078665,185.1584916894334,532.4300893157392,0.008572106526287104,0.06975278707698127,0.5944813334091091,0.37172670825001247,0.7095577962974075,1
31.859572347733096,152.3225523928959,563.4724832146256,0.008499447147266132,0.06916882356796433,0.589673334748732,0.3717342865614988,0.7136122278418006,1
31.254320015923355,184.63307934490288,506.5297383113002,0.008297814638537833,0.06753529333845872,0.6006058965031509,0.36791752590707505,0.706597043329489,1
27.940353940852834,182.11688239989317,519.0067766985771,-0.007946261223299677,-0.07225504363826916,-0.6008222617345813,-0.3761764261087173,-0.7015839022138535,0
28.048578285359003,172.92431029769182,485.9028443569964,-0.008208313052041035,-0.07140312611262707,-0.599410127474,-0.374745231684304,-0.7036389184728657,0
32.744850259480984,201.8904040102894,539.428506393918,0.008357580713629095,0.06801834770190755,0.5999628736845966,0.36879155672145447,0.7066406393009143,1
30.15441453367152,199.68778822850243,504.809881782572,-0.008262363538007904,-0.06861709442874388,-0.599768565018018,-0.37218163568491675,-0.7049694505267943,0
31.138343014226038,185.44066719922225,523.4181339092318,0.008576380790561892,0.06978635342726652,0.5947388549847562,0.3712951895278279,0.7095645757595114,2
27.837224569455834,189.52513666305026,518.2311773534864,0.008579780745300128,0.06981384258632738,0.594968770791391,0.3714093037483849,0.7093093158966793,2
28.617842403793084,185.66861934618805,500.27781440205194,0.008598695029340268,0.0699663881867798,0.5962353313755039,0.37191341200365635,0.7079651195922232,2
27.59688902345528,179.6324627839873,463.1153367248835,-0.008150417163186843,-0.06814931864553668,-0.6005847035960132,-0.37207265388939187,-0.70437858790739,0
26.917257901601907,172.88393264074887,518.8848451024575,0.010755365218609127,0.0780857978119437,0.5998664611874911,0.38145099519604975,0.6988864695395283,0
27.031968402603784,198.73194203279047,558.8876053301732,0.009991710895987584,0.07523578423132128,0.5989412496351513,0.37828046194077464,0.7017214647449702,0
27.416616945297672,161.65147658226144,513.3683645213691,-0.008032693309019664,-0.06765737184995603,-0.6014423190000989,-0.3719576785541869,-0.7037560501714522,0
29.225236668691657,206.15817167956692,469.47675933478286,0.008610498521218066,0.07006208606735043,0.5970422118513322,0.3724166257971715,0.7070103376250065,2
27.43403760463951,180.45478476811286,503.47321011228905,0.008318577991280385,0.06770043945659246,0.5998777110957523,0.37026993408022707,0.7059705088771999,1
25.750203379992143,182.02809796729215,546.6977763653014,-0.007921055933101865,-0.07233682376273494,-0.6009575356400935,-0.376313691537948,-0.7013862607146589,0
30.91126628569282,156.92975866385254,464.8701414519317,-0.008545754166574318,-0.06954035470398959,-0.592719333382411,-0.37121219463534194,-0.7113201863732613,1
30.408009630506122,178.23781989542837,495.8503526263254,-0.008006911129430654,-0.07205814592473396,-0.600496365485629,-0.3758458512212993,-0.7020594876065288,0
30.672383681524416,188.82241379042932,519.6805476274848,-0.008516206140265522,-0.06930214891601091,-0.5907432550702955,-0.3706336567941387,-0.7132866081940387,1
31.206466742296563,170.16391869634714,566.5565747806569,0.00860202653861322,0.06999341166038019,0.5964635050044274,0.37205571615777333,0.707695385554922,2
28.307284848201366,185.3681141279211,504.9898338673999,0.01102346277667166,0.07908559710155584,0.6001855749240426,0.3825608188509185,0.6978885635491622,0
27.148549439248583,173.7664227471324,497.190920845519,0.008412238958043794,0.06845827328058948,0.5990291188849077,0.3709867341319178,0.706240509232696,1
22.968822646245183,177.05730043837357,452.0161532621778,-0.008089270742539133,-0.07179050666616868,-0.6000529179133091,-0.3753963075542043,-0.7027053399753425,0
28.034833579511304,190.75257978738756,524.1555046851529,0.010717799070605202,0.07794567338569947,0.5998215108002313,0.3812953505178818,0.6990261880919096,0
29.681373197800905,175.30264018739402,602.7113048905329,0.008483861684039513,0.06904340813820556,0.5886375283501051,0.3716237526815335,0.7145366880324346,1
26.614121218685415,176.8849684043892,525.3292400772566,-0.00821492381501369,-0.06841886754418461,-0.6001144943928216,-0.37213549402638024,-0.7047191932224317,0
28.347778466927643,210.7698713989879,508.8746441203614,0.008446014838797368,0.06873154322339428,0.5987229619337628,0.371245092554801,0.7063374093920785,1
27.581738234387828,182.14976714576835,450.5772711649432,0.008610313737438572,0.07006058370368112,0.597029439258758,0.37240865918980043,0.7070254707768812,2
26.915861034419432,190.09228094742664,528.6468450023095,0.008566250277858968,0.0697055794293852,0.5940897961685333,0.37161248755305354,0.7099501565149858,1
26.244671954997383,180.3791355089959,446.56878049321995,0.009974440781208072,0.07517129348941858,0.5989200463086678,0.3782086001247949,0.7017854516071818,0
28.278191799937773,172.6221153580774,502.2051001141653,0.008428671070775587,0.06859122154833071,0.5988801814188491,0.3711124354298073,0.7062876824662682,1
26.83720575728067,165.7119900614746,573.5094035157493,0.008610877655200444,0.07006516857291845,0.5970684182692689,0.37243297144083815,0.7069792858549937,2
28.42830060215976,160.52594393636397,508.2058307931648,0.00832603390952816,0.06776337699549848,0.6003023592146468,0.368330264263209,0.706617786251257,1
30.01285933505324,186.5675862649964,533.5873180452196,0.00836777394559938,0.0680985056385479,0.5994320536639587,0.3706465049554603,0.7061125655966638,1
32.425091704597065,180.57196865731137,507.6335240682359,0.008611868982730088,0.07007322844840069,0.5971369406024106,0.37247571065128515,0.7068980814164484,2
26.02220118074838,171.93387296194248,573.8308935465782,0.008310478422312017,0.07107015748190008,0.5988567304442864,0.3741852219269785,0.7044402066583986,0
29.289188631591816,190.57121052985752,535.1263997518438,0.008381088378260747,0.06820833827397148,0.5997097926371885,0.3691352183057867,0.7066574383454113,1
28.489225783889086,210.95388880070934,481.94275638477575,0.00859970837443756,0.06997460792013649,0.596304735079321,0.37195669674178405,0.7078830962335653,2
29.30580804875931,189.74067256547943,513.6090003235322,-0.008013198106372476,-0.07203772614355244,-0.6004625510541572,-0.37581156098183693,-0.7021087879254206,0
28.63366061988557,198.62828621224932,517.4522195048509,0.008258881466535056,0.071238376718546,0.5991364156860908,0.37446818916307073,0.7040355213078263,0
27.272827703750394,201.68082165890678,516.260771255571,0.008590168666894766,0.06989782991063596,0.595671214486789,0.37175788480683347,0.7085283210231199,2
24.059957225247384,187.72364590596777,516.8531347830982,0.008604306707866854,0.07001190718574825,0.5966196720140209,0.3721531122194874,0.7075106548946969,2
27.555171523580654,180.83507921692518,515.1719974186426,0.008588643267447349,0.06988549697166506,0.5955680671137096,0.3717067048634682,0.7086431087041137,2
27.049976083220532,189.12548006565228,500.5184214971734,0.008269401225851802,0.06730250709134672,0.6003230394503651,0.36989336060454947,0.70582798161332,1
30.77973880683054,192.51128876546144,470.2707840975443,0.008529806808828862,0.06941311095288476,0.5916905425673578,0.37194786609635966,0.7118048532894088,1
26.170828558208367,168.93115254738103,494.93748316638585,0.008388624383962946,0.06826924381889217,0.5996286413576547,0.3692453739217498,0.7066627821176816,1
30.668068452719517,163.85548168795884,480.8579403221746,0.008586296218170152,0.06986716907579255,0.5954299580575179,0.37200318229509355,0.708605427309539,1
27.96536986632428,198.2122165831467,490.8835247685809,-0.008165259829819886,-0.0682113413368636,-0.6004765282893696,-0.3720871231595065,-0.7044569917300597,0
